Date_Time (LST/LDT), Event, Speed (knots)
2/26/18 17:12, ebb,-0.8
2/26/18 21:18, slack,-
2/27/18 0:00, flood,0.8
2/27/18 2:48, slack,-
2/27/18 5:54, ebb,-0.6
2/27/18 9:48, slack,-
2/27/18 12:12, flood,0.6
2/27/18 14:18, slack,-
2/27/18 18:06, ebb,-0.8
2/27/18 22:06, slack,-
2/28/18 0:42, flood,0.8
2/28/18 3:24, slack,-
2/28/18 6:36, ebb,-0.6
2/28/18 10:36, slack,-
2/28/18 13:00, flood,0.6
2/28/18 15:12, slack,-
2/28/18 18:42, ebb,-0.8
2/28/18 22:48, slack,-
3/1/18 1:24, flood,0.9
3/1/18 4:06, slack,-
3/1/18 7:18, ebb,-0.7
3/1/18 11:18, slack,-
3/1/18 13:42, flood,0.7
3/1/18 15:54, slack,-
3/1/18 19:30, ebb,-0.8
3/1/18 23:24, slack,-
3/2/18 2:12, flood,0.9
3/2/18 4:42, slack,-
3/2/18 8:06, ebb,-0.7
3/2/18 12:06, slack,-
3/2/18 14:30, flood,0.7
3/2/18 16:42, slack,-
3/2/18 20:12, ebb,-0.8
3/3/18 0:00, slack,-
3/3/18 2:54, flood,0.9
3/3/18 5:24, slack,-
3/3/18 8:54, ebb,-0.8
3/3/18 12:48, slack,-
3/3/18 15:12, flood,0.7
3/3/18 17:24, slack,-
3/3/18 21:00, ebb,-0.8
3/4/18 0:42, slack,-
3/4/18 3:30, flood,0.9
3/4/18 6:00, slack,-
3/4/18 9:36, ebb,-0.8
3/4/18 13:30, slack,-
3/4/18 15:54, flood,0.6
3/4/18 18:12, slack,-
3/4/18 21:48, ebb,-0.7
3/5/18 1:18, slack,-
3/5/18 4:06, flood,0.8
3/5/18 6:36, slack,-
3/5/18 10:18, ebb,-0.8
3/5/18 14:12, slack,-
3/5/18 16:42, flood,0.6
3/5/18 19:00, slack,-
3/5/18 22:36, ebb,-0.6
3/6/18 2:00, slack,-
3/6/18 4:42, flood,0.6
3/6/18 7:12, slack,-
3/6/18 10:54, ebb,-0.7
3/6/18 14:54, slack,-
3/6/18 17:30, flood,0.5
3/6/18 19:54, slack,-
3/6/18 23:30, ebb,-0.5
3/7/18 2:48, slack,-
3/7/18 5:18, flood,0.5
3/7/18 7:42, slack,-
3/7/18 11:42, ebb,-0.7
3/7/18 15:36, slack,-
3/7/18 18:24, flood,0.5
3/7/18 21:00, slack,-
3/8/18 0:36, ebb,-0.4
3/8/18 3:42, slack,-
3/8/18 5:54, flood,0.3
3/8/18 8:12, slack,-
3/8/18 12:30, ebb,-0.6
